id_distribucion;Id_oc;EMPRESA;CORREO;Fecha recepción correo;PROVEEDOR;Encargado Directo;CC;Categoria;Año;Mes;Cantidad;BASE;Base Total;Observacion;ESTADO;SOUL;FECHA DE CREACIÓN;Archivo;ITEM;EMPRESA_CC;Ciudad;Gerente cuentas;Gerente Operación;Jefe de operación;Cordinador;Site;id_campaña;cc_cont
63;9;;RV: Solicitud Ordenes de Compra - Diciembre;2024-12-02 00:00:00;HERRAMIENTAS MOVILES;JUAN_APONTE_2;CAMPAÑAS MASIVAS;LICENCIAS GODOWORKS;2024;11;1;378042,49;378042,49;;;LICENCIAS - HERRAMIENTAS MÓVILES - SEPTIEMBRE;3/12/2024 0:00;BASE_NOVIEMBRE - 2024.xlsx;LICENCIAS GODOWORKS;;;;;;;;100;21001
64;10;;----;;KRONOS;;AIRE - COBRANZA;Servicio Mensajería Texto SMS;2024;11;3572676,816;1,9;6788085,95;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;280;9892
65;10;;----;;KRONOS;;AXA - AUTOS;Servicio Mensajería Texto SMS;2024;11;66664,53684;1,9;126662,62;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;;
66;10;;----;;KRONOS;;CARTERAS PROPIAS - ITAGÜI;Servicio Mensajería Texto SMS;2024;11;10028,25263;1,9;19053,68;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;856;20823
67;10;;----;;KRONOS;;CLARO - MOVIL VENTAS BOGOTA - CS;Servicio Mensajería Texto SMS;2024;11;15480287,18;1,9;29412545,64;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;181;20205
68;10;;----;;KRONOS;;CLARO - MOVIL VENTAS ITAGÜI - CS;Servicio Mensajería Texto SMS;2024;11;1196937,179;1,9;2274180,64;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;182;20206
69;10;;----;;KRONOS;;CLARO MIGRACION BQ;Servicio Mensajería Texto SMS;2024;11;1148814,4;1,9;2214747,36;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Diana Duque;1;863;521
70;10;;----;;KRONOS;;CLARO PORTABILIDAD ORIENTE;Servicio Mensajería Texto SMS;2024;11;191344,7895;1,9;363555,1;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;Calle 80;898;526
71;10;;----;;KRONOS;;LAIKA;Servicio Mensajería Texto SMS;2024;11;4132,168421;1,9;7851,12;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;;
72;10;;----;;KRONOS;;MARSH - COLOMBIA;Servicio Mensajería Texto SMS;2024;11;2879,3;1,9;5470,67;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;48;5117
73;10;;----;;KRONOS;;PROGRESER-ITAGUI;Servicio Mensajería Texto SMS;2024;11;65365,38421;1,9;124194,23;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;COS;BOGOTA;Felipe Santrich;;Hellen Moreno;;1;323;514
74;10;;----;;KRONOS;;TUYA - COBRANZA ITAGÜI;Servicio Mensajería Texto SMS;2024;11;255345,3368;1,9;485156,14;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;136;23201
75;10;;----;;KRONOS;;WOM - COBRANZA;Servicio Mensajería Texto SMS;2024;11;6151545,079;1,9;11687935,65;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;278;25303
76;10;;----;;KRONOS;;CLARO - MOVIL VENTAS BOGOTA - CS;Text2Speech;2024;11;152655,0042;6,750831792;1030548,256;;;-----------------;;BASE_NOVIEMBRE - 2024.xlsx;Text2Speech;;;;;;;;181;20205
77;11;;----;;MASIV;;BANCAMIA - COBRANZA;Servicio Mensajería Texto SMS;2024;11;20755;2,4;49812;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;271;25401
78;11;;----;;MASIV;;BANCO POPULAR - TRADICIONAL;Servicio Mensajería Texto SMS;2024;11;190788;2,4;457891,2;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;95;20702
79;11;;----;;MASIV;;BANCO SERFINANZA UNIFICADO;Servicio Mensajería Texto SMS;2024;11;752891;2,4;1806938,4;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;;
80;11;;----;;MASIV;;CAMPAÑAS MASIVAS;Servicio Mensajería Texto SMS;2024;11;4522838;2,4;10854811,2;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;100;21001
81;11;;----;;MASIV;;CLARO - MOVIL VENTAS BOGOTA - CS;Servicio Mensajería Texto SMS;2024;11;29969544;2,4;71926905,6;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;181;20205
82;11;;----;;MASIV;;COLSUBSIDIO - SERVICIO A EMPRESAS;Servicio Mensajería Texto SMS;2024;11;34743;2,4;83383,2;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;;
83;11;;----;;MASIV;;DIRECTV COBRANZA;Servicio Mensajería Texto SMS;2024;11;235167;2,4;564400,8;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;1798;21308
84;11;;----;;MASIV;;ENTRE AMIGOS;Servicio Mensajería Texto SMS;2024;11;46267;2,4;111040,8;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;;6;853;519
85;11;;----;;MASIV;;EXPERIAN - COBRANZA;Servicio Mensajería Texto SMS;2024;11;12306;2,4;29534,4;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;112;21501
86;11;;----;;MASIV;;NATURA - COBRANZAS;Servicio Mensajería Texto SMS;2024;11;1627779;2,4;3906669,6;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;130;22401
87;11;;----;;MASIV;;NOVARTEC;Servicio Mensajería Texto SMS;2024;11;3772485;2,4;9053964;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;;
88;11;;----;;MASIV;;PROGRESA - COBRANZA;Servicio Mensajería Texto SMS;2024;11;113653;2,4;272767,2;;;;;BASE_NOVIEMBRE - 2024.xlsx;SMS;;;;;;;;142;23701
1;1;COS;--------------------;--------------------;INFOBIP;ADRIANA_TOVAR;CET COLSUBSIDIO;SMS;2024;10;4908;1,9;9325,2;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;229;9918
2;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;BANCO SERFINANZA - CASTIGO;Detección de casilla de voz;2024;10;3133;0,16666;522,14578;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Detección de casilla de voz;;;;;;;;97;20602
3;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;BANCO SERFINANZA - CASTIGO;Email;2024;10;696914;0,75;522685,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;97;20602
4;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;BANCO SERFINANZA - CASTIGO;IVR;2024;10;20448;0,5;10224;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;97;20602
5;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;BANCO SERFINANZA - CASTIGO;SMS;2024;10;3077489;1,9;5847229,1;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;97;20602
6;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;BANCO SERFINANZA - REDIFERIDO;SMS;2024;10;1047948;1,9;1991101,2;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;98;20603
7;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;CARTERAS PROPIAS - BOGOTA;Email;2024;10;93647;0,75;70235,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;855;20822
8;1;CS;--------------------;--------------------;INFOBIP;ANDRES_CRUZ;CARTERAS PROPIAS - BOGOTA;SMS;2024;10;1502171;1,9;2854124,9;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;855;20822
9;1;CS;--------------------;--------------------;INFOBIP;AURORA_VEGA;CARTERA PROPIA - TUYA MEDELLÍN - JUDICIALIZADA 2022;Email;2024;10;181731;0,75;136298,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;856;20823
10;1;CS;--------------------;--------------------;INFOBIP;AURORA_VEGA;CARTERA PROPIA - TUYA MEDELLÍN - JUDICIALIZADA 2022;Validación de correo electrónico;2024;10;186828;2,5;467070;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Validación de correo electrónico;;;;;;;;856;20823
11;1;COS;--------------------;--------------------;INFOBIP;COS;AIR-E S.A;SMS;2024;10;95903;1,9;182215,7;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;272;9896
12;1;MONTECHELO;--------------------;--------------------;INFOBIP;COS;MONTECHELO;SMS;2024;10;395;1,9;750,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;314;50201
13;1;0;--------------------;--------------------;INFOBIP;COS;COS;IVR;2024;10;10155;0,5;5077,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;225;7328
14;1;0;--------------------;--------------------;INFOBIP;COS;COS;SMS;2024;10;18247;1,9;34669,3;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;225;7328
15;1;COS;--------------------;--------------------;INFOBIP;COS;MAPLE;SMS;2024;10;687;1,9;1305,3;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;72;9983
16;1;COS;--------------------;--------------------;INFOBIP;COS;SBS OUTBOUND;SMS;2024;10;49971;1,9;94944,9;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;40;5131
17;1;COS;--------------------;--------------------;INFOBIP;COS;TRIPLE A;SMS;2024;10;30580;1,9;58102;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;309;7672
18;1;CS;--------------------;--------------------;INFOBIP;ESTEBAN_GOMEZ;CLARO - HOGAR VENTAS BOGOTA - CS;SMS;2024;10;14429709;1,9;27416447,1;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;144;20203
19;1;CS;--------------------;--------------------;INFOBIP;ESTEBAN_GOMEZ;CLARO - MOVIL VENTAS BOGOTA - CS;Detección de casilla de voz;2024;10;494080;0,16666;82343,3728;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Detección de casilla de voz;;;;;;;;181;20205
20;1;CS;--------------------;--------------------;INFOBIP;ESTEBAN_GOMEZ;CLARO - MOVIL VENTAS BOGOTA - CS;IVR;2024;10;4307522;0,5;2153761;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;181;20205
21;1;CS;--------------------;--------------------;INFOBIP;ESTEBAN_GOMEZ;CLARO - MOVIL VENTAS BOGOTA - CS;SMS;2024;10;2;1,9;3,8;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;181;20205
22;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;GMF - BACK OFFICE;Email;2024;10;11210;0,75;8407,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;118;20301
23;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;GMF - BACK OFFICE;IVR;2024;10;175313;0,5;87656,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;118;20301
24;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;GMF - BACK OFFICE;SMS;2024;10;159916;1,9;303840,4;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;118;20301
25;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;GMF - COBRANZA;Email;2024;10;22767;0,75;17075,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;119;20302
26;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;GMF - COBRANZA;SMS;2024;10;161578;1,9;306998,2;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;119;20302
27;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;PASH (PATPRIMO) -COBRANZA;Email;2024;10;236882;0,75;177661,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;132;22701
28;1;CS;--------------------;--------------------;INFOBIP;GINA_NIÑO;PASH (PATPRIMO) -COBRANZA;SMS;2024;10;2732340;1,9;5191446;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;132;22701
29;1;CS;--------------------;--------------------;INFOBIP;IVAN_PINZON;CLARO - COBRANZA;Email;2024;10;643039;0,75;482279,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;102;20201
30;1;CS;--------------------;--------------------;INFOBIP;IVAN_PINZON;CLARO - COBRANZA;IVR;2024;10;14386;0,5;7193;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;102;20201
31;1;CS;--------------------;--------------------;INFOBIP;IVAN_PINZON;CLARO - COBRANZA;SMS;2024;10;350029;1,9;665055,1;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;102;20201
32;1;COS;--------------------;--------------------;INFOBIP;JENNIFER_PIDEDA;MARSH - COLOMBIA;IVR;2024;10;85;0,5;42,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;48;5117
33;1;COS;--------------------;--------------------;INFOBIP;JENNIFER_PIDEDA;MARSH - COLOMBIA;SMS;2024;10;52933;1,9;100572,7;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;48;5117
34;1;COS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;AIRE - COBRANZA;SMS;2024;10;63964;1,9;121531,6;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;280;9892
35;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;BANCO POPULAR - TRADICIONAL;Email;2024;10;22561;0,75;16920,75;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;95;20702
36;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;BANCO POPULAR - TRADICIONAL;IVR;2024;10;2644;0,5;1322;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;95;20702
37;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;BANCO POPULAR - TRADICIONAL;SMS;2024;10;213672;1,9;405976,8;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;95;20702
38;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;BANCO CAJA SOCIAL - LOCALIZACION;SMS;2024;10;9;1,9;17,1;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;91;20101
39;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;Email;2024;10;6;0,75;4,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;14;7315
40;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;SMS;2024;10;383697;1,9;729024,3;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;14;7315
41;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;Validación de correo electrónico;2024;10;9715;2,5;24287,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Validación de correo electrónico;;;;;;;;14;7315
42;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;DIRECTV COBRANZA;SMS;2024;10;102803;1,9;195325,7;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;1798;21308
43;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;ENTRE AMIGOS;IVR;2024;10;54385;0,5;27192,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;;6;853;519
44;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;Email;2024;10;7833;0,75;5874,75;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;130;22401
45;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;IVR;2024;10;780;0,5;390;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;130;22401
46;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;SMS;2024;10;581088;1,9;1104067,2;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;130;22401
47;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;Validación de correo electrónico;2024;10;14473;2,5;36182,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Validación de correo electrónico;;;;;;;;130;22401
48;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;PROGRESA - COBRANZA;SMS;2024;10;20995;1,9;39890,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;142;23701
49;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA;WOM - COBRANZA;Email;2024;10;4093581;0,75;3070185,75;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;278;25303
50;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;370805;1,9;704529,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
51;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Email;2024;10;96658;0,75;72493,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;100;21001
52;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Email - Dedicated IP Address;2024;10;1;157779;157779;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;100;21001
53;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;IVR;2024;10;312245;0,5;156122,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;100;21001
54;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;1931999;1,9;3670798,1;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
55;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Validación de correo electrónico;2024;10;14708;2,5;36770;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Validación de correo electrónico;;;;;;;;100;21001
56;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;VLNMonthlyFee;2024;10;1;11;11;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;VLNMonthlyFee;;;;;;;;100;21001
57;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;5336;1,9;10138,4;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
58;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Email;2024;10;191;0,75;143,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;100;21001
59;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;723;1,9;1373,7;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
60;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;646;1,9;1227,4;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
61;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Detección de casilla de voz;2024;10;79;0,16666;13,16614;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Detección de casilla de voz;;;;;;;;100;21001
62;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;Email;2024;10;119;0,75;89,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;100;21001
63;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;IVR;2024;10;9515;0,5;4757,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;100;21001
64;1;CS;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;CAMPAÑAS MASIVAS;SMS;2024;10;6481;1,9;12313,9;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
65;1;0;--------------------;--------------------;INFOBIP;OSCAR_TRIANA_2;OMNIEXPERIENCIAS;SMS;2024;10;13834;1,9;26284,6;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;100;21001
66;1;CS;--------------------;--------------------;INFOBIP;PEDRO_FRANCO;PROGRESER-ITAGUI;SMS;2024;10;1515075;1,9;2878642,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;COS;BOGOTA;Felipe Santrich;;Hellen Moreno;;1;323;514
67;1;CS;--------------------;--------------------;INFOBIP;PEDRO_FRANCO;TUYA - COBRANZA ITAGÜI;Email;2024;10;19099;0,75;14324,25;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;136;23201
68;1;CS;--------------------;--------------------;INFOBIP;PEDRO_FRANCO;TUYA - COBRANZA ITAGÜI;IVR;2024;10;6614691;0,5;3307345,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;IVR;;;;;;;;136;23201
69;1;CS;--------------------;--------------------;INFOBIP;PEDRO_FRANCO;TUYA - COBRANZA ITAGÜI;SMS;2024;10;13;1,9;24,7;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;136;23201
70;1;CS;--------------------;--------------------;INFOBIP;PEDRO_FRANCO;CLARO - HOGAR VENTAS ITAGÜI - CS;SMS;2024;10;37177;1,9;70636,3;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;139;20202
71;1;0;--------------------;--------------------;INFOBIP;WILLIMA CUELLAR;CONTACTO;SMS;2024;10;57885;1,9;109981,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;SMS;;;;;;;;664;459
72;1;CS;--------------------;--------------------;INFOBIP;YANED_HIGUITA;MOVISTAR - CARTERA MEXICO;Email;2024;10;206326;0,75;154744,5;;;SMS - INFOBIP - SEPTIEMBRE;8/11/2024 0:00;BASE_OCTUBRE - 2024.xlsx;Email;;;;;;;;287;21909
